1636720200000,64011.66000000,64023.16000000,63673.65000000,63751.02000000,327.73167000,1636721099999,20907097.05068330,12726,157.10096000,10021301.45630010,0
1636721100000,63751.02000000,63924.40000000,63624.68000000,63814.04000000,287.95741000,1636721999999,18363508.42133610,12379,139.89032000,8921324.32952960,0
1636722000000,63814.03000000,63951.63000000,63493.34000000,63572.94000000,382.24658000,1636722899999,24351798.28283360,16987,170.46873000,10860752.03585460,0
1636722900000,63572.95000000,63645.76000000,63244.24000000,63597.01000000,794.61458000,1636723799999,50404257.37170740,26216,386.59139000,24528180.68024260,0
1636723800000,63597.00000000,63890.01000000,63503.75000000,63859.10000000,433.21706000,1636724699999,27596290.76200440,14583,240.85749000,15345206.67482510,0
1636724700000,63859.10000000,64071.43000000,63723.45000000,63982.09000000,434.05594000,1636725599999,27743923.55533950,14392,221.54621000,14159229.65731790,0
1636725600000,63980.26000000,64200.00000000,63880.99000000,64006.95000000,702.75631000,1636726499999,45016123.48775100,16937,315.37678000,20205587.71524590,0
1636726500000,64006.95000000,64020.01000000,63610.52000000,63660.97000000,753.68108000,1636727399999,48150463.97186160,15033,292.82786000,18703345.14582840,0
1636727400000,63660.98000000,63888.10000000,63501.04000000,63659.83000000,710.03351000,1636728299999,45228129.52878950,16504,348.85510000,22221046.20021610,0
1636728300000,63659.84000000,63751.30000000,63453.38000000,63467.18000000,635.54414000,1636729199999,40414361.68639650,17702,289.34043000,18398642.83051900,0
1636729200000,63467.18000000,63568.00000000,63236.00000000,63313.08000000,750.12906000,1636730099999,47531218.97537500,21851,431.73320000,27354188.46632050,0
1636730100000,63318.63000000,63343.07000000,62900.00000000,63097.70000000,1531.17893000,1636730999999,96608086.87293240,43423,610.45107000,38523131.12966290,0
1636731000000,63093.01000000,63233.85000000,62936.40000000,63159.29000000,527.82299000,1636731899999,33305881.10108370,15210,218.32585000,13776536.11682540,0
1636731900000,63159.29000000,63435.71000000,63124.68000000,63155.94000000,506.75877000,1636732799999,32071614.75171410,15863,269.15953000,17036003.32973380,0
1636732800000,63155.95000000,63289.43000000,62769.19000000,63228.35000000,1054.26511000,1636733699999,66477320.73966820,31562,455.23030000,28712949.71003980,0
1636733700000,63228.35000000,63361.12000000,62550.00000000,62700.00000000,1456.55024000,1636734599999,91557847.85211570,35604,531.93518000,33450902.50389430,0
1636734600000,62700.00000000,62856.86000000,62278.02000000,62388.78000000,1481.87678000,1636735499999,92671893.21483350,42964,635.18323000,39735534.15466440,0
